latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,MONEDA,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,Precio_m2_total
-12.1186554,-77.0123823,Miraflores,Lima,195.0,195.0,S/,3.0,2.0,3.0,48.0,2.0,0.0,6mc5p,6mc5p9,6mc5p9c,6mc5p9c7,6mc5p9c79,5897.435897435898
-12.21202465956101,-77.01062022180287,Chorrillos,Lima,1300.0,1300.0,USD,19.0,5.0,4.0,12.0,3.0,0.0,6mc4x,6mc4x8,6mc4x8f,6mc4x8fe,6mc4x8fef,2961.5384615384614
-12.0768259004,-77.0957096709,San Miguel,Lima,362.0,362.0,S/,12.0,3.0,4.0,27.0,1.0,0.0,6mc5m,6mc5m9,6mc5m9k,6mc5m9kx,6mc5m9kx7,4844.077348066298
-12.019954199999999,-76.88650849999998,Ate Vitarte,Lima,120.0,120.0,S/,1.0,4.0,6.0,26.0,2.0,0.0,6mc7d,6mc7d7,6mc7d7u,6mc7d7uf,6mc7d7ufw,2041.666666666667
-11.863749,-77.060822,Carabayllo,Lima,76.0,76.0,USD,0.0,2.0,3.0,6.0,1.0,0.0,6mchw,6mchw2,6mchw2q,6mchw2q0,6mchw2q08,3223.684210526316
-11.99070118773811,-77.07016975487865,Los Olivos,Lima,230.0,230.0,S/,5.0,4.0,6.0,10.0,2.0,0.0,6mc5y,6mc5y1,6mc5y1p,6mc5y1pj,6mc5y1pjn,8795.652173913044
-11.936843270563507,-77.04855454418029,Comas,Lima,163.0,163.0,S/,2.0,3.0,4.0,20.0,1.0,0.0,6mchn,6mchnd,6mchndy,6mchndyy,6mchndyyy,4417.17791411043
-12.1113711,-77.03926779999998,Miraflores,Lima,186.0,450.0,USD,15.0,4.0,5.0,38.0,3.0,-264.0,6mc5n,6mc5ng,6mc5ngj,6mc5ngjw,6mc5ngjwn,13830.645161290322
-11.8317685508608,-77.08029160678403,Carabayllo,Lima,120.0,120.0,S/,1.0,4.0,6.0,18.0,1.0,0.0,6mcht,6mchty,6mchtyp,6mchtypf,6mchtypfg,3937.5
-12.886999431465002,-76.513777971268,Asia,Cañete,214.0,210.0,S/,4.0,4.0,4.0,8.0,2.0,4.0,6m9wd,6m9wdv,6m9wdvu,6m9wdvur,6m9wdvurg,6190.0934579439245
-12.081241499999999,-76.89900179999998,La Molina,Lima,339.0,339.0,USD,10.0,4.0,4.0,15.0,3.0,0.0,6mc76,6mc760,6mc760e,6mc760ev,6mc760eve,6917.404129793511
-11.980708300000002,-77.01930949999998,NoEspecifica,Lima,84.0,84.0,S/,0.0,2.0,4.0,16.0,2.0,0.0,6mc5z,6mc5z6,6mc5z6u,6mc5z6ur,6mc5z6ur2,4166.666666666667
-12.21232,-77.01263279999998,Chorrillos,Lima,1050.0,450.0,USD,15.0,5.0,5.0,19.0,3.0,600.0,6mc4x,6mc4x8,6mc4x8c,6mc4x8c4,6mc4x8c45,3166.666666666666
-12.0972557471,-77.01778734289998,San Isidro,Lima,335.0,335.0,S/,10.0,3.0,4.0,41.0,2.0,0.0,6mc5p,6mc5pm,6mc5pmv,6mc5pmv2,6mc5pmv27,10565.95223880597
-12.083617957950947,-76.90818611376955,La Molina,Lima,527.0,362.0,S/,12.0,4.0,4.0,17.0,3.0,165.0,6mc73,6mc73b,6mc73bj,6mc73bjp,6mc73bjpv,4787.855787476281
-12.0939823,-76.9493521,Santiago de Surco,Lima,330.0,310.0,S/,9.0,3.0,4.0,31.0,2.0,20.0,6mc70,6mc70y,6mc70yr,6mc70yr5,6mc70yr5q,7200.0
-12.145365784,-77.0012921725,Santiago de Surco,Lima,584.0,584.0,S/,17.0,4.0,5.0,22.0,4.0,0.0,6mc4z,6mc4zv,6mc4zv1,6mc4zv12,6mc4zv125,3038.125
-12.0988428698,-76.96382040269998,NoEspecifica,Lima,400.0,400.0,S/,14.0,5.0,5.0,18.0,3.0,0.0,6mc70,6mc70t,6mc70tk,6mc70tkx,6mc70tkxj,1629.4275
-11.8756056466,-77.01934405759998,Callao,Lima,300.0,300.0,S/,9.0,2.0,4.0,48.0,1.0,0.0,6mchr,6mchrq,6mchrqh,6mchrqh5,6mchrqh5x,1188.3333333333333
-12.071273199999998,-76.8835562,La Molina,Lima,617.0,400.0,S/,14.0,4.0,4.0,21.0,4.0,217.0,6mc76,6mc766,6mc766r,6mc766rp,6mc766rpe,2753.646677471637
-11.84652381182796,-77.04464490104982,Carabayllo,Lima,92.0,92.0,S/,0.0,2.0,3.0,6.0,1.0,0.0,6mchw,6mchwg,6mchwg3,6mchwg3u,6mchwg3uc,2815.217391304348
-12.16591996321146,-76.9618530253479,San Juan de Miraflores,Lima,300.0,300.0,S/,9.0,2.0,5.0,31.0,1.0,0.0,6mc6b,6mc6b9,6mc6b9q,6mc6b9q0,6mc6b9q06,1975.8
-12.029241,-76.884777,Ate Vitarte,Lima,300.0,120.0,S/,1.0,4.0,6.0,26.0,2.0,180.0,6mc7d,6mc7d6,6mc7d6n,6mc7d6nh,6mc7d6nhw,2531.6666666666665
-12.0883252,-76.9235147,NoEspecifica,Lima,307.0,250.0,S/,6.0,3.0,4.0,17.0,2.0,57.0,6mc71,6mc71x,6mc71x6,6mc71x6h,6mc71x6h2,5822.573289902281
-12.0910901,-76.925581317,La Molina,Lima,2000.0,512.0,USD,17.0,4.0,4.0,20.0,4.0,1488.0,6mc71,6mc71w,6mc71wb,6mc71wbs,6mc71wbs2,5250.0
-12.0889663,-76.97078690000002,Santiago de Surco,Lima,950.0,500.0,S/,16.0,4.0,4.0,26.0,4.0,450.0,6mc70,6mc70r,6mc70rr,6mc70rr8,6mc70rr8d,10134.736842105263
-11.872906,-77.031389,Carabayllo,Lima,120.0,205.0,USD,4.0,4.0,4.0,4.0,1.0,-85.0,6mchr,6mchrn,6mchrne,6mchrne7,6mchrne7q,2916.666666666666
-12.07216168538179,-76.91013439814758,La Molina,Lima,663.0,590.0,USD,17.0,4.0,4.0,20.0,4.0,73.0,6mc73,6mc73f,6mc73f7,6mc73f7d,6mc73f7dx,8974.358974358975
-12.0961914399704,-77.05150955393678,San Isidro,Lima,800.0,780.0,S/,19.0,5.0,5.0,21.0,4.0,20.0,6mc5n,6mc5nt,6mc5ntu,6mc5ntuy,6mc5ntuy9,11417.25
-12.214948199999998,-77.00912609999997,Chorrillos,Lima,1150.0,277.0,S/,7.0,4.0,4.0,23.0,3.0,873.0,6mc4x,6mc4x8,6mc4x87,6mc4x87d,6mc4x87dv,2379.1304347826085
-12.1115656,-76.96786439999998,Santiago de Surco,Lima,1560.0,420.0,USD,14.0,4.0,4.0,25.0,3.0,1140.0,6mc70,6mc70e,6mc70e1,6mc70e1t,6mc70e1tn,5833.333333333332
-12.106200900000001,-77.05051200000003,San Isidro,Lima,873.0,873.0,S/,19.0,5.0,5.0,21.0,4.0,0.0,6mc5n,6mc5ns,6mc5nsj,6mc5nsjs,6mc5nsjs2,13516.609392898054
-12.0857765,-77.0538823,Jesús María,Lima,278.0,240.0,S/,5.0,4.0,6.0,28.0,2.0,38.0,6mc5n,6mc5nx,6mc5nxg,6mc5nxg5,6mc5nxg54,9712.230215827338
-12.09363243136574,-76.95230182393229,Santiago de Surco,Lima,380.0,380.0,USD,13.0,4.0,4.0,30.0,3.0,0.0,6mc70,6mc70y,6mc70ym,6mc70ymj,6mc70ymj3,8289.473684210527
-12.0801121,-76.9353575,La Molina,Lima,450.0,260.0,S/,7.0,3.0,4.0,18.0,2.0,190.0,6mc73,6mc732,6mc732c,6mc732ck,6mc732ckh,3800.0
-12.114608,-76.9705132,Santiago de Surco,Lima,2520.0,500.0,S/,16.0,4.0,4.0,26.0,4.0,2020.0,6mc70,6mc706,6mc706x,6mc706xg,6mc706xg3,4479.3650793650795
-12.110759,-76.97309849999998,Santiago de Surco,Lima,529.0,529.0,S/,17.0,4.0,5.0,22.0,4.0,0.0,6mc70,6mc707,6mc707m,6mc707mc,6mc707mcs,5854.4423440453675
-12.1416088,-76.9918155,Santiago de Surco,Lima,683.0,290.0,S/,8.0,3.0,4.0,31.0,2.0,393.0,6mc6b,6mc6bj,6mc6bj8,6mc6bj8q,6mc6bj8q0,5298.389458272328
-12.08761986610369,-76.92893593698312,NoEspecifica,Lima,790.0,380.0,S/,13.0,4.0,5.0,18.0,3.0,410.0,6mc71,6mc71r,6mc71rw,6mc71rw0,6mc71rw09,4217.184810126582
-12.0758594,-77.03370360000002,Lima Cercado,Lima,63.0,63.0,S/,0.0,2.0,3.0,32.0,1.0,0.0,6mc5r,6mc5r1,6mc5r19,6mc5r19v,6mc5r19v0,3333.333333333333
-11.857722,-77.04244399999997,Carabayllo,Lima,74.0,38.0,S/,0.0,2.0,3.0,6.0,1.0,36.0,6mchw,6mchwc,6mchwc7,6mchwc77,6mchwc77u,1560.8243243243246
-12.330003999999999,-76.8316424,Punta Hermosa,Lima,250.0,250.0,S/,6.0,4.0,5.0,35.0,3.0,0.0,6mc3g,6mc3ge,6mc3gek,6mc3geku,6mc3gekus,6880.0
-12.071631300000002,-76.9650529,La Molina,Lima,1000.0,500.0,S/,16.0,5.0,4.0,22.0,4.0,500.0,6mc72,6mc72d,6mc72d7,6mc72d7v,6mc72d7v8,4814.0
-12.07636780888294,-76.91695723107455,La Molina,Lima,1195.0,650.0,USD,18.0,4.0,4.0,21.0,4.0,545.0,6mc73,6mc739,6mc739w,6mc739wf,6mc739wf0,7029.28870292887
-12.2201034,-76.99783790000002,Chorrillos,Lima,600.0,456.0,S/,15.0,5.0,5.0,19.0,3.0,144.0,6mc4r,6mc4rz,6mc4rz7,6mc4rz7u,6mc4rz7us,3116.666666666666
-12.073052956638739,-76.96125626564027,La Molina,Lima,1169.0,450.0,USD,15.0,4.0,4.0,18.0,4.0,719.0,6mc72,6mc72d,6mc72dn,6mc72dnt,6mc72dnt2,4491.017964071856
-12.0873629,-76.9037275,La Molina,Lima,640.0,387.0,S/,13.0,4.0,4.0,13.0,3.0,253.0,6mc74,6mc74p,6mc74p8,6mc74p86,6mc74p86j,3171.875
-12.0435052,-76.9041613,Ate Vitarte,Lima,210.0,210.0,S/,4.0,3.0,4.0,20.0,1.0,0.0,6mc76,6mc76p,6mc76p8,6mc76p81,6mc76p817,2255.5
-12.09952562915023,-77.0119393412781,San Borja,Lima,680.0,455.0,S/,15.0,4.0,5.0,30.0,2.0,225.0,6mc5p,6mc5pt,6mc5pt3,6mc5pt3e,6mc5pt3e5,6794.117647058823
-12.1270136,-77.02134909999998,Miraflores,Lima,233.0,640.0,USD,18.0,4.0,8.0,41.0,2.0,-407.0,6mc5p,6mc5p2,6mc5p26,6mc5p26g,6mc5p26g0,13519.31330472103
-12.7459868,-76.6299265,Asia,Cañete,300.0,250.0,S/,6.0,4.0,4.0,12.0,2.0,50.0,6m9x2,6m9x2p,6m9x2px,6m9x2pxv,6m9x2pxv1,3500.0
-12.089597812300001,-77.0728192974,Magdalena,Lima,232.0,232.0,S/,5.0,3.0,4.0,30.0,2.0,0.0,6mc5n,6mc5np,6mc5npj,6mc5npjk,6mc5npjkc,4996.1508620689665
-12.7479698,-76.6138327,Asia,Cañete,1000.0,450.0,S/,15.0,4.0,4.0,7.0,4.0,550.0,6m9x2,6m9x2x,6m9x2x7,6m9x2x79,6m9x2x798,2822.0
-12.0835013,-76.90667109999998,La Molina,Lima,220.0,340.0,USD,11.0,4.0,4.0,14.0,3.0,-120.0,6mc73,6mc73b,6mc73bq,6mc73bq2,6mc73bq28,8431.818181818182
-12.0837484,-76.90271769999998,NoEspecifica,Lima,500.0,500.0,S/,16.0,5.0,5.0,21.0,4.0,0.0,6mc76,6mc760,6mc7601,6mc7601p,6mc7601ph,13300.0
-12.027185300000001,-76.898101,Santiago de Surco,Lima,282.0,165.0,S/,2.0,2.0,3.0,28.0,2.0,117.0,6mc7d,6mc7d4,6mc7d4s,6mc7d4s8,6mc7d4s88,3778.723404255319
-12.163473199999999,-76.98831379999999,Santiago de Surco,Lima,312.0,241.0,USD,5.0,3.0,4.0,31.0,2.0,71.0,6mc6b,6mc6b1,6mc6b1d,6mc6b1dy,6mc6b1dyd,8402.24358974359
-12.07242417231882,-77.06569952114864,Pueblo Libre,Lima,318.0,425.0,S/,14.0,3.0,4.0,49.0,1.0,-107.0,6mc5q,6mc5q6,6mc5q66,6mc5q663,6mc5q663p,6566.037735849057
-11.870596800000001,-77.0528484,Carabayllo,Lima,100.0,100.0,S/,0.0,2.0,3.0,6.0,1.0,0.0,6mchq,6mchqx,6mchqx5,6mchqx5b,6mchqx5bf,3154.95
-12.1126612,-76.961302,San Borja,Lima,378.0,207.0,USD,4.0,3.0,4.0,29.0,2.0,171.0,6mc70,6mc70d,6mc70dy,6mc70dyq,6mc70dyqx,7314.814814814815
-12.0923269696,-76.99549651959998,San Borja,Lima,460.0,460.0,S/,15.0,4.0,5.0,30.0,2.0,0.0,6mc5p,6mc5py,6mc5pyt,6mc5pytt,6mc5pytt4,5910.860869565217
-11.95884138272573,-77.05998353738707,Comas,Lima,160.0,160.0,S/,2.0,3.0,4.0,20.0,1.0,0.0,6mc5y,6mc5yq,6mc5yqy,6mc5yqyw,6mc5yqyws,1991.25
-12.0903277,-76.98973999999998,San Borja,Lima,300.0,300.0,S/,9.0,3.0,5.0,32.0,2.0,0.0,6mc70,6mc70p,6mc70p1,6mc70p1b,6mc70p1b9,6338.833333333332
-11.885129699999998,-77.12966469999998,Ventanilla,Callao,200.0,200.0,S/,4.0,3.0,4.0,32.0,2.0,0.0,6mchk,6mchku,6mchku7,6mchku7u,6mchku7uh,1620.0
-12.078282983977273,-76.92070526320197,La Molina,Lima,312.0,220.0,S/,5.0,4.0,4.0,16.0,2.0,92.0,6mc73,6mc739,6mc739h,6mc739hn,6mc739hnc,5039.102564102564
-12.364211099999999,-76.79856690000003,Punta Negra,Lima,464.0,557.0,S/,17.0,5.0,5.0,17.0,6.0,-93.0,6mc3s,6mc3sm,6mc3smh,6mc3smhv,6mc3smhvp,4507.758620689655
-12.081241499999999,-76.89900179999998,La Molina,Lima,350.0,350.0,S/,11.0,4.0,4.0,14.0,3.0,0.0,6mc76,6mc760,6mc760e,6mc760ev,6mc760eve,6251.428571428572
-12.6816134608,-76.6420557519,Mala,Cañete,540.0,540.0,S/,17.0,3.0,3.0,6.0,4.0,0.0,6m9rz,6m9rzg,6m9rzgq,6m9rzgqu,6m9rzgqun,6801.518518518518
-12.116182400000001,-76.9390767,La Molina,Lima,237.0,536.0,USD,17.0,4.0,4.0,20.0,4.0,-299.0,6mc71,6mc714,6mc714q,6mc714qd,6mc714qdj,8122.362869198312
-12.124371,-76.9646415,Santiago de Surco,Lima,1006.0,670.0,USD,18.0,4.0,4.0,28.0,4.0,336.0,6mc70,6mc708,6mc708u,6mc708u4,6mc708u43,7654.075546719681
-11.992346021270714,-77.07779205980226,Los Olivos,Lima,360.0,360.0,S/,12.0,6.0,13.0,32.0,1.0,0.0,6mc5y,6mc5y0,6mc5y0c,6mc5y0ce,6mc5y0cet,3022.222222222222
-12.07609780899107,-76.90446101000366,La Molina,Lima,324.0,354.0,S/,11.0,4.0,4.0,14.0,3.0,-30.0,6mc73,6mc73c,6mc73cx,6mc73cxg,6mc73cxgs,6805.555555555556
-12.07990270825712,-76.89661309021298,La Molina,Lima,1080.0,370.0,USD,12.0,4.0,4.0,17.0,3.0,710.0,6mc76,6mc760,6mc760v,6mc760vt,6mc760vt7,2430.555555555556
-11.977495300000001,-76.74351159999998,Chaclacayo,Lima,2141.0,302.0,USD,9.0,3.0,4.0,31.0,5.0,1839.0,6mc7v,6mc7ve,6mc7vet,6mc7vet4,6mc7vet44,1283.2788416627745
-12.12954755926965,-76.99181770370481,Santiago de Surco,Lima,430.0,338.0,S/,10.0,4.0,4.0,28.0,3.0,92.0,6mc6b,6mc6bp,6mc6bpb,6mc6bpbk,6mc6bpbk2,4924.883720930233
-12.099069300000002,-77.05301740000002,San Isidro,Lima,704.0,946.0,USD,19.0,5.0,5.0,21.0,4.0,-242.0,6mc5n,6mc5nt,6mc5nt7,6mc5nt7t,6mc5nt7ty,15909.090909090908
-12.2608455,-76.88382339999998,Lurín,Lima,249.0,240.0,S/,5.0,4.0,4.0,12.0,2.0,9.0,6mc64,6mc64r,6mc64ry,6mc64ryz,6mc64ryzm,1827.309236947791
-12.212463,-77.00482590000001,Chorrillos,Lima,500.0,297.0,S/,8.0,4.0,4.0,15.0,3.0,203.0,6mc4x,6mc4x8,6mc4x8y,6mc4x8yc,6mc4x8yc1,3758.91
-12.098267300000002,-77.0176732,San Bartolo,Lima,360.0,300.0,S/,9.0,3.0,3.0,14.0,4.0,60.0,6mc5p,6mc5pm,6mc5pmt,6mc5pmt6,6mc5pmt6q,3301.555555555556
-12.0740133,-76.9496247,La Molina,Lima,230.0,122.0,USD,1.0,3.0,4.0,19.0,2.0,108.0,6mc72,6mc72c,6mc72cy,6mc72cyz,6mc72cyzz,4489.130434782609
-12.133719900000001,-77.02530240000002,Miraflores,Lima,214.0,283.0,USD,7.0,3.0,4.0,33.0,2.0,-69.0,6mc4z,6mc4zp,6mc4zpp,6mc4zppg,6mc4zppgu,13901.869158878504
-12.215589999999999,-77.00559439999998,Chorrillos,Lima,201.0,175.0,S/,3.0,3.0,4.0,22.0,2.0,26.0,6mc4x,6mc4x8,6mc4x8n,6mc4x8np,6mc4x8npp,7658.706467661692
-12.082019599999999,-76.928234,San Isidro,Lima,400.0,400.0,S/,14.0,4.0,4.0,41.0,3.0,0.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,7750.0
-12.0827659,-76.93527209999998,La Molina,Lima,890.0,400.0,S/,14.0,4.0,4.0,21.0,4.0,490.0,6mc73,6mc732,6mc7323,6mc7323k,6mc7323ky,4289.8876404494395
-12.0862528,-76.92163769999998,La Molina,Lima,310.0,258.0,USD,6.0,3.0,4.0,17.0,2.0,52.0,6mc71,6mc71x,6mc71xg,6mc71xg2,6mc71xg27,6435.4838709677415
-12.11202068068195,-76.9769438576721,Santiago de Surco,Lima,200.0,177.0,S/,3.0,3.0,4.0,32.0,2.0,23.0,6mc70,6mc707,6mc7075,6mc70754,6mc707547,6840.0
-12.073467800000001,-76.9677144,La Molina,Lima,1384.0,760.0,S/,19.0,5.0,4.0,20.0,5.0,624.0,6mc72,6mc72d,6mc72d1,6mc72d1f,6mc72d1ff,5037.57225433526
-12.1375114031,-76.9834999048,Santiago de Surco,Lima,350.0,350.0,S/,11.0,4.0,4.0,30.0,2.0,0.0,6mc6b,6mc6bn,6mc6bnq,6mc6bnqm,6mc6bnqmf,5926.21142857143
-11.88855370438292,-77.12132933553465,Ventanilla,Callao,72.0,72.0,S/,0.0,2.0,3.0,25.0,1.0,0.0,6mchm,6mchm5,6mchm5c,6mchm5cb,6mchm5cbn,3399.375
-12.1234504,-76.9792203,Santiago de Surco,Lima,466.0,276.0,S/,7.0,3.0,4.0,29.0,2.0,190.0,6mc70,6mc702,6mc702c,6mc702cr,6mc702cry,4493.025751072962
-12.212463,-77.00482590000001,Chorrillos,Lima,1120.0,386.0,USD,13.0,4.0,4.0,20.0,5.0,734.0,6mc4x,6mc4x8,6mc4x8y,6mc4x8yc,6mc4x8yc1,3437.5
-12.093452699999999,-77.0658004,Magdalena,Lima,253.0,253.0,S/,6.0,3.0,4.0,50.0,2.0,0.0,6mc5n,6mc5nq,6mc5nq6,6mc5nq6q,6mc5nq6qs,6349.802371541501
-12.815818588007,-76.514282226562,Asia,Cañete,90.0,134.0,S/,1.0,3.0,4.0,8.0,2.0,-44.0,6m9x4,6m9x4f,6m9x4fu,6m9x4fun,6m9x4fun2,4426.666666666667
-12.07670506214551,-76.9186003149066,La Molina,Lima,580.0,385.0,USD,13.0,4.0,4.0,13.0,3.0,195.0,6mc73,6mc739,6mc739t,6mc739t8,6mc739t84,4193.96551724138
-12.0959037,-76.92541340000002,La Molina,Lima,340.0,250.0,S/,6.0,3.0,4.0,17.0,2.0,90.0,6mc71,6mc71w,6mc71w0,6mc71w08,6mc71w087,5250.0
-12.0574392,-76.94024519999998,La Molina,Lima,280.0,280.0,S/,7.0,3.0,4.0,18.0,2.0,0.0,6mc73,6mc73j,6mc73jj,6mc73jjb,6mc73jjb6,4178.571428571428
-12.0885935,-76.9544427,La Molina,Lima,1036.0,480.0,S/,16.0,5.0,4.0,22.0,4.0,556.0,6mc70,6mc70z,6mc70z7,6mc70z76,6mc70z76z,3957.5289575289576
-12.0887461,-76.9670433,Santiago de Surco,Lima,674.0,420.0,USD,14.0,4.0,4.0,25.0,3.0,254.0,6mc70,6mc70x,6mc70x6,6mc70x63,6mc70x63c,7529.673590504451
-11.840876800000002,-77.0895421,Carabayllo,Lima,75.0,75.0,S/,0.0,2.0,3.0,6.0,1.0,0.0,6mcht,6mchtu,6mchtu3,6mchtu3j,6mchtu3jg,2293.333333333333
-12.0959037,-76.92541340000002,La Molina,Lima,313.0,326.0,S/,10.0,4.0,4.0,15.0,3.0,-13.0,6mc71,6mc71w,6mc71w0,6mc71w08,6mc71w087,6485.623003194888
-12.0772863,-76.9353723,La Molina,Lima,1352.0,715.0,S/,19.0,5.0,4.0,20.0,5.0,637.0,6mc73,6mc733,6mc7333,6mc7333k,6mc7333ke,6630.177514792899
-12.0784339,-76.9470079,La Molina,Lima,87.0,216.0,S/,4.0,4.0,4.0,18.0,2.0,-129.0,6mc73,6mc731,6mc7310,6mc7310y,6mc7310yh,9540.229885057472
-12.2120219,-77.0068611,Chorrillos,Lima,1150.0,500.0,S/,16.0,4.0,5.0,18.0,4.0,650.0,6mc4x,6mc4x8,6mc4x8v,6mc4x8v7,6mc4x8v7f,3891.304347826087
-12.0056138,-76.92138539999998,Chosica (Lurigancho),Lima,714.0,160.0,S/,2.0,2.0,4.0,14.0,2.0,554.0,6mc79,6mc79w,6mc79w7,6mc79w7w,6mc79w7w1,1715.686274509804
-12.07153085176439,-76.9680125437017,La Molina,Lima,372.0,288.0,S/,8.0,4.0,4.0,19.0,3.0,84.0,6mc72,6mc72d,6mc72d3,6mc72d3w,6mc72d3w5,5801.075268817204
-12.128327129883113,-76.99572801589966,Santiago de Surco,Lima,387.0,250.0,USD,6.0,3.0,4.0,28.0,2.0,137.0,6mc5p,6mc5pb,6mc5pbj,6mc5pbj7,6mc5pbj7m,12209.302325581397
-11.932217300000001,-77.07585759999998,Los Olivos,Lima,250.0,250.0,S/,6.0,4.0,6.0,23.0,1.0,0.0,6mchn,6mchn5,6mchn5g,6mchn5g1,6mchn5g1f,3520.0
-12.0541161,-77.0118975,Lima Cercado,Lima,114.0,50.0,S/,0.0,2.0,3.0,32.0,1.0,64.0,6mc5r,6mc5rt,6mc5rt9,6mc5rt9e,6mc5rt9es,2763.157894736842
-12.097339999999999,-77.01470400000002,San Isidro,Lima,330.0,330.0,S/,10.0,3.0,4.0,41.0,2.0,0.0,6mc5p,6mc5pm,6mc5pmx,6mc5pmxx,6mc5pmxxg,6338.181818181818
-12.076938199999999,-77.0236516,La Victoria,Lima,264.0,264.0,S/,7.0,3.0,4.0,36.0,2.0,0.0,6mc5r,6mc5r3,6mc5r33,6mc5r33n,6mc5r33nd,3818.181818181818
-12.780078999999999,-76.5957778,Asia,Cañete,208.0,180.0,S/,3.0,4.0,4.0,9.0,2.0,28.0,6m9x3,6m9x31,6m9x312,6m9x312w,6m9x312wt,4500.0
-12.0955463,-77.03382039999998,San Isidro,Lima,376.0,367.0,USD,12.0,3.0,4.0,34.0,3.0,9.0,6mc5p,6mc5pn,6mc5pn1,6mc5pn1d,6mc5pn1dm,15582.446808510636
-12.096184599999999,-77.0517805,San Isidro,Lima,359.0,359.0,S/,12.0,3.0,4.0,34.0,3.0,0.0,6mc5n,6mc5nt,6mc5ntu,6mc5ntuw,6mc5ntuwe,9968.682451253482
-11.987671800000001,-77.10500719999997,San Martín de Porres,Lima,220.0,220.0,S/,5.0,3.0,3.0,6.0,2.0,0.0,6mc5v,6mc5v3,6mc5v3t,6mc5v3ty,6mc5v3tyg,1983.5454545454545
-12.07979962690866,-76.91282034129019,NoEspecifica,Lima,484.0,484.0,S/,16.0,5.0,5.0,21.0,4.0,0.0,6mc73,6mc73b,6mc73bc,6mc73bcy,6mc73bcy1,6528.925619834711
-12.117326996163499,-76.97326282516178,Santiago de Surco,Lima,2800.0,554.0,S/,17.0,4.0,5.0,22.0,4.0,2246.0,6mc70,6mc706,6mc706j,6mc706jg,6mc706jg2,4055.892857142857
-12.08414199377855,-76.89610417548332,La Molina,Lima,1000.0,380.0,USD,13.0,4.0,4.0,13.0,3.0,620.0,6mc76,6mc760,6mc760j,6mc760ju,6mc760juy,2800.0
-12.0763784,-77.01332059999999,La Victoria,Lima,200.0,150.0,S/,2.0,2.0,4.0,42.0,1.0,50.0,6mc5r,6mc5r9,6mc5r98,6mc5r989,6mc5r989g,5176.5
-12.0887205079,-77.00398251109999,San Borja,Lima,519.0,519.0,S/,17.0,4.0,6.0,44.0,3.0,0.0,6mc5p,6mc5px,6mc5pxr,6mc5pxr6,6mc5pxr6j,6279.1040462427745
-12.0859011,-76.9237782,La Molina,Lima,309.0,258.0,USD,6.0,3.0,4.0,17.0,2.0,51.0,6mc71,6mc71x,6mc71xc,6mc71xcf,6mc71xcfd,6512.944983818771
-12.2141087,-76.997427,Chorrillos,Lima,1200.0,400.0,S/,14.0,4.0,5.0,19.0,4.0,800.0,6mc4x,6mc4xb,6mc4xbk,6mc4xbkp,6mc4xbkpt,3320.0
-12.0786665102,-76.93687393329998,NoEspecifica,Lima,700.0,700.0,S/,19.0,6.0,5.0,21.0,5.0,0.0,6mc73,6mc733,6mc7330,6mc7330k,6mc7330k8,8648.812857142857
-12.107289446500001,-76.94774863009998,La Molina,Lima,165.0,80.0,S/,0.0,2.0,3.0,7.0,2.0,85.0,6mc71,6mc715,6mc715b,6mc715bm,6mc715bmg,3942.79393939394
-12.1008248,-77.00297619999998,San Borja,Lima,468.0,468.0,S/,15.0,4.0,5.0,30.0,2.0,0.0,6mc5p,6mc5pv,6mc5pv0,6mc5pv05,6mc5pv05s,4861.11111111111
-12.1416088,-76.9918155,Santiago de Surco,Lima,222.0,220.0,S/,5.0,3.0,4.0,31.0,2.0,2.0,6mc6b,6mc6bj,6mc6bj8,6mc6bj8q,6mc6bj8q0,5805.405405405405
-12.125128,-77.0039368,Miraflores,Lima,383.0,340.0,USD,11.0,4.0,4.0,42.0,2.0,43.0,6mc5p,6mc5p8,6mc5p8x,6mc5p8xq,6mc5p8xqn,8973.890339425587
-12.092869,-77.004225,San Borja,Lima,303.0,300.0,USD,9.0,3.0,5.0,32.0,2.0,3.0,6mc5p,6mc5pw,6mc5pwx,6mc5pwx1,6mc5pwx1z,7854.785478547855
-12.208731199999999,-77.01014,Chorrillos,Lima,1095.0,410.0,USD,14.0,4.0,5.0,19.0,4.0,685.0,6mc4x,6mc4x9,6mc4x96,6mc4x96y,6mc4x96yv,3036.5296803652973
-12.1228239,-77.040279,San Isidro,Lima,451.0,701.0,USD,19.0,5.0,5.0,21.0,4.0,-250.0,6mc5n,6mc5nc,6mc5nch,6mc5nchg,6mc5nchgr,13968.957871396897
-12.072879499999999,-76.944006,La Molina,Lima,600.0,430.0,S/,14.0,4.0,4.0,21.0,4.0,170.0,6mc73,6mc734,6mc7345,6mc7345n,6mc7345n6,6363.333333333332
-12.09885955413975,-77.05366421207958,San Isidro,Lima,375.0,180.0,S/,3.0,3.0,4.0,29.0,2.0,195.0,6mc5n,6mc5nt,6mc5nt7,6mc5nt7p,6mc5nt7pp,11553.6
