latitud,longitud,Barrio,Ciudad,Area_total,Area_constr,MONEDA,Area_constr_cat,NroBanios,Dormitorios,Antiguedad,Cocheras,areas_diff,areas_proporcion,geohash_grado5,geohash_grado6,geohash_grado7,geohash_grado8,geohash_grado9,diff_total_mean_district,Precio_m2_total
-12.5674441,-76.716392,San Antonio,Cañete,370.0,236.0,S/,5.0,5.0,5.0,8.0,2.0,134.0,1.5677966101694916,6mc2w,6mc2w2,6mc2w20,6mc2w20v,6mc2w20v6,-95.25563909774434,4127.5675675675675
-12.0772863,-76.9353723,La Molina,Lima,1352.0,715.0,S/,19.0,5.0,4.0,21.0,5.0,637.0,1.8909090909090909,6mc73,6mc733,6mc7333,6mc7333k,6mc7333ke,-549.2549019607843,6630.177514792899
-12.0864729,-77.00678569999998,San Borja,Lima,200.0,200.0,S/,4.0,3.0,4.0,29.0,2.0,0.0,1.0,6mc5p,6mc5px,6mc5pxt,6mc5pxtr,6mc5pxtr5,-268.45104895104896,3600.87
-12.116182400000001,-76.9390767,La Molina,Lima,800.0,333.0,USD,10.0,4.0,4.0,15.0,3.0,467.0,2.4024024024024024,6mc71,6mc714,6mc714q,6mc714qd,6mc714qdj,-28.55913978494624,3193.75
-12.9985161267193,-76.48590616524659,Asia,Cañete,700.0,700.0,S/,19.0,5.0,4.0,6.0,5.0,0.0,1.0,6m9w5,6m9w59,6m9w598,6m9w598w,6m9w598wj,-142.48125,2822.0
-12.1033978,-76.98021919999998,San Borja,Lima,650.0,350.0,USD,11.0,3.0,4.0,32.0,3.0,300.0,1.8571428571428572,6mc70,6mc70k,6mc70k8,6mc70k8s,6mc70k8sw,304.6115384615385,7000.0
-12.126052434255607,-76.99803853820947,Santiago de Surco,Lima,276.0,276.0,S/,7.0,3.0,4.0,28.0,2.0,0.0,1.0,6mc5p,6mc5pb,6mc5pbe,6mc5pbe8,6mc5pbe8x,-20.375,5887.681159420289
-12.2292402,-76.8928489,Lurín,Lima,1091.0,278.0,S/,7.0,3.0,5.0,16.0,3.0,813.0,3.9244604316546763,6mc66,6mc66m,6mc66m8,6mc66m8r,6mc66m8rd,-194.45104895104896,1978.0018331805686
-12.119468671113367,-77.0099727883606,Miraflores,Lima,426.0,409.0,USD,14.0,3.0,4.0,29.0,3.0,17.0,1.0415647921760391,6mc5p,6mc5p9,6mc5p9e,6mc5p9en,6mc5p9enc,88.28571428571428,9201.8779342723
-12.113363618133302,-76.9768138693115,Santiago de Surco,Lima,267.0,267.0,S/,7.0,3.0,4.0,28.0,2.0,0.0,1.0,6mc70,6mc706,6mc706g,6mc706g4,6mc706g4w,-75.375,5885.767790262173
-12.046374,-77.04279340000002,Lima Cercado,Lima,250.0,250.0,S/,6.0,3.0,5.0,34.0,3.0,0.0,1.0,6mc5q,6mc5qz,6mc5qz5,6mc5qz50,6mc5qz50u,-98.23346560846562,5120.0
-12.080016699999998,-76.97451600000002,Santiago de Surco,Lima,400.0,400.0,S/,14.0,4.0,4.0,25.0,3.0,0.0,1.0,6mc72,6mc722,6mc722u,6mc722uu,6mc722uug,461.7665343915344,6092.5
-12.130426,-77.00944240000003,Santiago de Surco,Lima,270.0,270.0,S/,7.0,3.0,4.0,28.0,2.0,0.0,1.0,6mc4z,6mc4zx,6mc4zxe,6mc4zxer,6mc4zxerj,29.625,6262.962962962963
-12.10088755595278,-77.02153011944898,San Isidro,Lima,390.0,380.0,USD,13.0,3.0,5.0,43.0,3.0,10.0,1.0263157894736843,6mc5p,6mc5pm,6mc5pm4,6mc5pm4e,6mc5pm4eh,291.7665343915344,7044.871794871794
-12.111180099999999,-77.03336750000003,Miraflores,Lima,170.0,170.0,S/,2.0,2.0,4.0,40.0,2.0,0.0,1.0,6mc5p,6mc5p5,6mc5p54,6mc5p54p,6mc5p54p2,-125.38846153846151,7058.823529411765
-12.0963327,-77.02807209999997,La Molina,Lima,232.0,315.0,USD,10.0,4.0,4.0,15.0,3.0,-83.0,0.7365079365079366,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,9.133333333333326,11918.103448275862
-12.573303,-76.71080769999998,San Antonio,Cañete,200.0,200.0,S/,4.0,4.0,5.0,6.0,2.0,0.0,1.0,6mc2q,6mc2qr,6mc2qrh,6mc2qrhg,6mc2qrhgh,-18.45104895104896,5950.0
-12.1070195,-76.96946679999998,NoEspecifica,Lima,375.0,375.0,USD,12.0,4.0,5.0,23.0,3.0,0.0,1.0,6mc70,6mc70e,6mc70eb,6mc70ebx,6mc70ebx3,138.74436090225566,5366.666666666667
-12.128018874235867,-77.01351340422971,Miraflores,Lima,390.0,418.0,USD,14.0,3.0,4.0,29.0,3.0,-28.0,0.9330143540669856,6mc5p,6mc5p8,6mc5p80,6mc5p80m,6mc5p80mp,76.28571428571428,8391.02564102564
-12.082019599999999,-76.928234,La Molina,Lima,1500.0,500.0,USD,17.0,4.0,4.0,21.0,4.0,1000.0,3.0,6mc73,6mc732,6mc732w,6mc732w9,6mc732w94,72.39413680781757,3476.666666666666
-12.07242417231882,-77.06569952114864,Pueblo Libre,Lima,320.0,320.0,S/,10.0,3.0,6.0,40.0,1.0,0.0,1.0,6mc5q,6mc5q6,6mc5q66,6mc5q663,6mc5q663p,-11.255639097744336,7200.0
-12.0777299,-76.9000762,La Molina,Lima,944.0,717.0,USD,19.0,5.0,4.0,21.0,5.0,227.0,1.3165969316596933,6mc76,6mc761,6mc7617,6mc76174,6mc761744,588.7450980392157,5005.296610169492
-12.0963327,-77.02807209999997,San Isidro,Lima,377.0,400.0,USD,14.0,4.0,4.0,39.0,3.0,-23.0,0.9425,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,392.7665343915344,19496.02122015915
-12.1261173,-77.0054533,Miraflores,Lima,384.0,384.0,USD,13.0,3.0,4.0,40.0,2.0,0.0,1.0,6mc5p,6mc5p8,6mc5p8w,6mc5p8w2,6mc5p8w24,-282.3047210300429,6881.510416666668
-12.2374384,-76.914023,Villa el Salvador,Lima,140.0,140.0,S/,1.0,3.0,6.0,16.0,1.0,0.0,1.0,6mc63,6mc63u,6mc63u0,6mc63u0z,6mc63u0zv,4.548951048951039,2206.407142857143
-12.011483687215199,-76.85423573206445,Ate Vitarte,Lima,140.0,140.0,S/,1.0,4.0,6.0,26.0,2.0,0.0,1.0,6mc7e,6mc7ej,6mc7ejk,6mc7ejkk,6mc7ejkkn,104.61153846153849,3335.264285714285
-12.0899437,-77.08695419999998,Chorrillos,Lima,160.0,275.0,S/,7.0,4.0,4.0,25.0,3.0,-115.0,0.5818181818181818,6mc5j,6mc5jz,6mc5jz4,6mc5jz4f,6mc5jz4fz,-165.45104895104896,5562.5
-12.05583157943986,-77.07020248098145,Lima Cercado,Lima,160.0,205.0,USD,4.0,3.0,4.0,32.0,2.0,-45.0,0.7804878048780488,6mc5q,6mc5qj,6mc5qjr,6mc5qjr1,6mc5qjr1w,-389.2334656084656,6125.0
-12.2183852,-76.92887089999998,Villa el Salvador,Lima,200.0,100.0,S/,0.0,3.0,4.0,22.0,1.0,100.0,2.0,6mc63,6mc63r,6mc63rw,6mc63rwn,6mc63rwne,-96.14634146341461,3759.0
-12.090651458800002,-76.99815108359999,San Borja,Lima,220.0,220.0,S/,5.0,3.0,4.0,37.0,3.0,0.0,1.0,6mc5p,6mc5py,6mc5pyg,6mc5pygw,6mc5pygwv,-118.23346560846562,9770.018181818183
-12.153934800000002,-76.98565039999998,Santiago de Surco,Lima,120.0,260.0,USD,7.0,3.0,4.0,28.0,2.0,-140.0,0.46153846153846156,6mc6b,6mc6b5,6mc6b5k,6mc6b5ky,6mc6b5ky0,-8.55913978494624,10937.5
-12.0483159,-77.0447267,Lima Cercado,Lima,44.0,256.0,USD,6.0,3.0,5.0,34.0,3.0,-212.0,0.171875,6mc5q,6mc5qy,6mc5qy9,6mc5qy9t,6mc5qy9tr,90.76653439153438,17500.0
-12.07467709910675,-76.91414818211342,La Molina,Lima,1289.0,359.0,USD,12.0,4.0,4.0,15.0,3.0,930.0,3.5905292479108635,6mc73,6mc73c,6mc73cb,6mc73cbg,6mc73cbgf,-443.2334656084656,3258.3397982932506
-12.137217699999999,-76.98698,Santiago de Surco,Lima,160.0,140.0,S/,1.0,3.0,3.0,17.0,1.0,20.0,1.1428571428571428,6mc6b,6mc6bn,6mc6bn7,6mc6bn7z,6mc6bn7z9,-73.25563909774434,6121.25
-11.9712507,-77.06939799999998,Los Olivos,Lima,703.0,200.0,S/,4.0,6.0,8.0,24.0,2.0,503.0,3.515,6mc5y,6mc5yh,6mc5yhx,6mc5yhxy,6mc5yhxy2,-78.45104895104896,3086.770981507824
-12.0987201,-77.0549551,San Isidro,Lima,802.0,742.0,USD,19.0,5.0,7.0,22.0,5.0,60.0,1.0808625336927224,6mc5n,6mc5nt,6mc5nt6,6mc5nt6r,6mc5nt6rc,-172.25563909774434,12219.451371571071
-12.092508776453199,-76.97032477885136,Santiago de Surco,Lima,405.0,350.0,USD,11.0,4.0,4.0,30.0,3.0,55.0,1.1571428571428573,6mc70,6mc70q,6mc70qx,6mc70qxu,6mc70qxuj,318.7665343915344,6481.481481481482
-12.069870536400002,-76.960431237,NoEspecifica,Lima,312.0,312.0,S/,9.0,3.0,5.0,22.0,2.0,0.0,1.0,6mc72,6mc72d,6mc72dx,6mc72dxp,6mc72dxpg,189.54895104895104,10851.24358974359
-12.074018154791947,-76.8896056269837,NoEspecifica,Lima,1017.0,430.0,S/,15.0,6.0,6.0,19.0,4.0,587.0,2.3651162790697673,6mc76,6mc763,6mc763f,6mc763fx,6mc763fxw,-43.873015873015845,2756.219272369715
-12.0929454,-77.02044959999998,San Isidro,Lima,455.0,433.0,S/,15.0,3.0,4.0,40.0,3.0,22.0,1.0508083140877598,6mc5p,6mc5pq,6mc5pqe,6mc5pqe3,6mc5pqe3m,423.6952789699571,12250.0
-12.0963327,-77.02807209999997,San Isidro,Lima,302.0,302.0,USD,9.0,3.0,4.0,33.0,3.0,0.0,1.0,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,-87.60586319218243,7996.688741721854
-11.9748647,-76.762716,Chaclacayo,Lima,753.0,203.0,S/,4.0,3.0,4.0,21.0,4.0,550.0,3.70935960591133,6mc7v,6mc7vh,6mc7vhp,6mc7vhp1,6mc7vhp17,-191.45104895104896,1543.1606905710491
-12.123373800000001,-77.01058789999998,Miraflores,Lima,432.0,316.0,USD,10.0,4.0,4.0,31.0,2.0,116.0,1.3670886075949367,6mc5p,6mc5p9,6mc5p94,6mc5p948,6mc5p9485,-5.388461538461513,9722.222222222224
-12.0867717952,-76.9728575429,Santiago de Surco,Lima,279.0,279.0,S/,7.0,3.0,4.0,28.0,2.0,0.0,1.0,6mc70,6mc70r,6mc70rw,6mc70rwj,6mc70rwj6,10.0,7947.913978494624
-12.1557935,-77.02192590000001,Barranco,Lima,229.0,220.0,S/,5.0,2.0,3.0,44.0,2.0,9.0,1.040909090909091,6mc4z,6mc4z7,6mc4z74,6mc4z747,6mc4z7477,581.548951048951,6524.017467248907
-12.0963327,-77.02807209999997,La Molina,Lima,120.0,190.0,USD,3.0,3.0,4.0,23.0,2.0,-70.0,0.631578947368421,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,-65.62318840579712,8458.333333333334
-12.0040124,-76.87778059999998,Chosica (Lurigancho),Lima,830.0,830.0,S/,19.0,5.0,8.0,13.0,6.0,0.0,1.0,6mc7d,6mc7dw,6mc7dwe,6mc7dwer,6mc7dwer9,-31.80000000000001,1805.9783132530122
-12.0742935,-76.9136304,La Molina,Lima,600.0,323.0,USD,10.0,4.0,4.0,15.0,3.0,277.0,1.8575851393188854,6mc73,6mc73c,6mc73cc,6mc73ccn,6mc73ccnn,38.071428571428555,6416.666666666668
-12.16497528805027,-76.97374986561279,San Juan de Miraflores,Lima,160.0,380.0,S/,13.0,4.0,6.0,20.0,1.0,-220.0,0.42105263157894735,6mc6b,6mc6b3,6mc6b3m,6mc6b3mm,6mc6b3mmv,-396.45104895104896,4980.0
-12.16928815003727,-76.99075065918595,Chorrillos,Lima,740.0,740.0,S/,19.0,5.0,4.0,11.0,3.0,0.0,1.0,6mc6b,6mc6b0,6mc6b09,6mc6b09h,6mc6b09hc,-46.255639097744336,4020.2702702702704
-12.129820500000001,-77.0231221,Miraflores,Lima,420.0,235.0,S/,5.0,3.0,4.0,32.0,2.0,185.0,1.7872340425531914,6mc4z,6mc4zr,6mc4zrc,6mc4zrc6,6mc4zrc6x,204.6115384615385,6719.047619047618
-12.09580247,-76.98462563059998,San Borja,Lima,490.0,490.0,S/,16.0,5.0,5.0,29.0,2.0,0.0,1.0,6mc70,6mc70n,6mc70nj,6mc70nj8,6mc70nj8b,-105.8409090909091,5768.297959183675
-12.057660898886649,-76.93979083068848,Ate Vitarte,Lima,233.0,233.0,S/,5.0,4.0,5.0,22.0,1.0,0.0,1.0,6mc73,6mc73h,6mc73hy,6mc73hyp,6mc73hyph,-26.255639097744336,4731.759656652361
-12.0810333742,-76.9758202751,Santiago de Surco,Lima,900.0,900.0,S/,19.0,4.0,4.0,20.0,5.0,0.0,1.0,6mc72,6mc722,6mc722e,6mc722ey,6mc722eyv,-96.59615384615384,2981.302222222222
-12.0910518,-76.92279189999998,La Molina,Lima,334.0,326.0,USD,10.0,4.0,4.0,15.0,3.0,8.0,1.0245398773006136,6mc71,6mc71w,6mc71wf,6mc71wfs,6mc71wfs9,-28.55913978494624,7544.910179640718
-12.126060430999999,-76.9683800942,Santiago de Surco,Lima,450.0,450.0,S/,15.0,4.0,4.0,28.0,3.0,0.0,1.0,6mc70,6mc708,6mc7089,6mc70892,6mc70892d,-11.800000000000011,7077.11111111111
-12.0455798,-77.05460239999998,Santiago de Surco,Lima,1240.0,705.0,USD,19.0,4.0,4.0,20.0,5.0,535.0,1.7588652482269505,6mc5q,6mc5qx,6mc5qx4,6mc5qx4t,6mc5qx4t3,331.1428571428571,6209.677419354839
-12.0742950023,-76.91776050049998,NoEspecifica,Lima,410.0,410.0,S/,14.0,5.0,5.0,15.0,3.0,0.0,1.0,6mc73,6mc739,6mc739y,6mc739yn,6mc739ynn,-73.23346560846562,5929.2682926829275
-12.946909699999999,-76.50546059999998,Cerro Azul,Cañete,240.0,240.0,S/,5.0,4.0,5.0,14.0,2.0,0.0,1.0,6m9w7,6m9w75,6m9w754,6m9w7546,6m9w7546v,-163.45104895104896,1700.0
-12.1196767,-76.9693468,Santiago de Surco,Lima,1092.0,455.0,S/,15.0,4.0,4.0,28.0,3.0,637.0,2.4,6mc70,6mc709,6mc7098,6mc7098t,6mc7098tu,-440.2334656084656,6688.644688644687
-12.074965800000001,-76.98881439999998,NoEspecifica,Lima,150.0,150.0,S/,2.0,3.0,4.0,27.0,2.0,0.0,1.0,6mc72,6mc721,6mc721f,6mc721f6,6mc721f6n,-21.684782608695656,5537.02
-12.1092967,-77.04383680000002,San Isidro,Lima,300.0,280.0,S/,8.0,3.0,4.0,38.0,2.0,20.0,1.0714285714285714,6mc5n,6mc5ng,6mc5ngd,6mc5ngd6,6mc5ngd6h,-146.1494252873563,11820.0
-13.1048146,-76.41865190000001,Asia,Cañete,140.0,140.0,S/,1.0,3.0,4.0,8.0,2.0,0.0,1.0,6m9tm,6m9tmn,6m9tmn3,6m9tmn3d,6m9tmn3du,-46.255639097744336,5298.2357142857145
-12.131029199999999,-77.0080969,Santiago de Surco,Lima,343.0,280.0,USD,8.0,4.0,4.0,30.0,2.0,63.0,1.225,6mc4z,6mc4zx,6mc4zxs,6mc4zxs7,6mc4zxs7t,-98.23346560846562,7142.857142857143
-12.0959037,-76.92541340000002,La Molina,Lima,1000.0,337.0,USD,11.0,4.0,4.0,15.0,3.0,663.0,2.9673590504451037,6mc71,6mc71w,6mc71w0,6mc71w08,6mc71w087,-77.52238805970148,4200.0
-12.112902499999999,-77.01630259999997,Miraflores,Lima,300.0,380.0,USD,13.0,3.0,4.0,40.0,2.0,-80.0,0.7894736842105263,6mc5p,6mc5p6,6mc5p6y,6mc5p6ym,6mc5p6ymn,-9.304721030042913,11200.0
-12.7462404276,-76.62942140790898,Asia,Cañete,300.0,250.0,S/,6.0,4.0,4.0,13.0,2.0,50.0,1.2,6m9x2,6m9x2r,6m9x2r8,6m9x2r85,6m9x2r85v,-101.68478260869566,3806.933333333333
-12.0835013,-76.90667109999998,La Molina,Lima,220.0,340.0,USD,11.0,4.0,4.0,15.0,3.0,-120.0,0.6470588235294118,6mc73,6mc73b,6mc73bq,6mc73bq2,6mc73bq28,466.29268292682923,8431.818181818182
-12.082701846900001,-76.9724236767,Santiago de Surco,Lima,323.0,323.0,S/,10.0,4.0,4.0,28.0,3.0,0.0,1.0,6mc72,6mc722,6mc722q,6mc722qm,6mc722qmh,-74.45104895104896,6572.783281733747
-12.0985095,-77.02458890000003,San Isidro,Lima,386.0,346.0,S/,11.0,3.0,4.0,39.0,2.0,40.0,1.115606936416185,6mc5p,6mc5pm,6mc5pm8,6mc5pm83,6mc5pm83h,525.8983050847457,8269.43005181347
-12.1008172,-77.02885129999999,San Borja,Lima,378.0,240.0,S/,5.0,3.0,4.0,37.0,3.0,138.0,1.575,6mc5p,6mc5pj,6mc5pjj,6mc5pjj7,6mc5pjj79,91.76653439153438,7026.455026455025
-12.085400322162533,-76.92970583821663,La Molina,Lima,1281.0,325.0,USD,10.0,4.0,4.0,15.0,3.0,956.0,3.9415384615384617,6mc71,6mc71r,6mc71rv,6mc71rvm,6mc71rvmr,61.44086021505376,6010.928961748634
-12.082531300000001,-77.0408851,San Isidro,Lima,190.0,190.0,S/,3.0,3.0,4.0,29.0,2.0,0.0,1.0,6mc5q,6mc5qb,6mc5qbk,6mc5qbkw,6mc5qbkw1,-201.45104895104896,7863.157894736842
-12.012505648362696,-77.0028129888855,San Juan de Lurigancho,Lima,240.0,240.0,S/,5.0,4.0,7.0,16.0,1.0,0.0,1.0,6mc5x,6mc5xv,6mc5xv0,6mc5xv0q,6mc5xv0q0,225.31521739130434,1791.666666666667
-12.069638000000001,-76.8800718,La Molina,Lima,1008.0,760.0,S/,19.0,5.0,4.0,21.0,5.0,248.0,1.3263157894736841,6mc76,6mc76d,6mc76dc,6mc76dc9,6mc76dc9k,448.7450980392157,2569.0476190476197
-12.1292276,-76.99491440000001,Santiago de Surco,Lima,327.0,346.0,S/,11.0,4.0,4.0,30.0,3.0,-19.0,0.9450867052023122,6mc4z,6mc4zz,6mc4zzy,6mc4zzyn,6mc4zzyn0,-18.23346560846562,7133.944954128441
-12.097339999999999,-77.01470399999998,San Borja,Lima,646.0,646.0,S/,18.0,8.0,6.0,18.0,4.0,0.0,1.0,6mc5p,6mc5pm,6mc5pmx,6mc5pmxx,6mc5pmxxg,-2.8409090909090935,4958.687306501548
-12.0963327,-77.02807209999997,San Isidro,Lima,317.0,350.0,USD,11.0,3.0,4.0,39.0,2.0,-33.0,0.9057142857142857,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,95.89830508474577,9936.908517350157
-12.072407199999999,-77.06582630000003,San Isidro,Lima,677.0,554.0,USD,17.0,4.0,5.0,31.0,3.0,123.0,1.2220216606498195,6mc5q,6mc5q6,6mc5q66,6mc5q663,6mc5q663h,-38.38846153846151,12924.66765140325
-12.0794924,-76.92189920000001,La Molina,Lima,1014.0,400.0,USD,14.0,4.0,4.0,20.0,4.0,614.0,2.535,6mc73,6mc738,6mc738g,6mc738gp,6mc738gpv,-326.2334656084656,2588.757396449704
-12.164442062960159,-76.96521072009885,San Juan de Miraflores,Lima,280.0,280.0,S/,8.0,2.0,4.0,34.0,1.0,0.0,1.0,6mc6b,6mc6b9,6mc6b9e,6mc6b9e8,6mc6b9e8u,-215.45104895104896,2259.642857142857
-12.099139728388224,-77.0058140803975,San Borja,Lima,302.0,314.0,USD,9.0,3.0,5.0,33.0,2.0,-12.0,0.9617834394904459,6mc5p,6mc5pt,6mc5ptq,6mc5ptqj,6mc5ptqj6,551.7665343915344,7185.430463576158
-12.2133309,-77.01351609999998,Chorrillos,Lima,1423.0,805.0,S/,19.0,5.0,4.0,11.0,3.0,618.0,1.7677018633540373,6mc4x,6mc4x8,6mc4x88,6mc4x88k,6mc4x88kp,-146.25563909774434,2410.4005621925508
-12.107127285197,-77.04995155334498,San Isidro,Lima,574.0,800.0,S/,19.0,5.0,7.0,22.0,5.0,-226.0,0.7175,6mc5n,6mc5ne,6mc5nev,6mc5nevy,6mc5nevyv,-35.14942528735631,14459.93031358885
-12.105882205877759,-76.95309757116392,Santiago de Surco,Lima,300.0,382.0,USD,13.0,4.0,4.0,29.0,3.0,-82.0,0.7853403141361257,6mc70,6mc70u,6mc70uh,6mc70uhq,6mc70uhqn,-611.2334656084656,4433.333333333333
-12.0963327,-77.02807209999997,La Molina,Lima,830.0,413.0,S/,14.0,4.0,4.0,20.0,4.0,417.0,2.009685230024213,6mc5p,6mc5pj,6mc5pjv,6mc5pjvv,6mc5pjvvg,-233.23346560846562,4828.915662650603
-12.104699900000002,-77.02572640000002,Surquillo,Lima,260.0,260.0,S/,7.0,4.0,6.0,16.0,2.0,0.0,1.0,6mc5p,6mc5ph,6mc5phr,6mc5phrt,6mc5phrt4,-298.45104895104896,25.0
-12.0700181676,-76.9638249307,NoEspecifica,Lima,450.0,450.0,S/,15.0,6.0,6.0,19.0,4.0,0.0,1.0,6mc72,6mc72d,6mc72ds,6mc72dsx,6mc72dsxh,-48.873015873015845,13214.744444444443
-12.10358116595474,-76.99992633453661,San Borja,Lima,350.0,300.0,S/,9.0,3.0,5.0,33.0,2.0,50.0,1.1666666666666667,6mc5p,6mc5pu,6mc5pud,6mc5pud7,6mc5pud7e,303.7665343915344,5500.0
-12.0897826,-76.9576443,La Molina,Lima,550.0,350.0,USD,11.0,4.0,4.0,15.0,3.0,200.0,1.5714285714285714,6mc70,6mc70z,6mc70z1,6mc70z15,6mc70z15u,-101.52238805970148,4263.636363636364
-11.936308300000002,-77.05476829999998,Comas,Lima,113.0,78.0,S/,0.0,2.0,2.0,32.0,1.0,35.0,1.4487179487179487,6mchn,6mchne,6mchne4,6mchne43,6mchne43v,-188.23346560846562,2787.6106194690265
-12.0873629,-76.9037275,La Molina,Lima,445.0,300.0,S/,9.0,4.0,4.0,15.0,2.0,145.0,1.4833333333333334,6mc74,6mc74p,6mc74p8,6mc74p86,6mc74p86j,-195.23346560846562,3071.3483146067406
-8.0647013,-79.06148950000002,San Juan de Lurigancho,Lima,90.0,90.0,S/,0.0,3.0,4.0,18.0,1.0,0.0,1.0,6nxf0,6nxf0g,6nxf0gv,6nxf0gv5,6nxf0gv5t,-101.25563909774434,2111.1111111111113
-12.0841198,-76.95786939999998,La Molina,Lima,300.0,220.0,S/,5.0,4.0,4.0,17.0,2.0,80.0,1.3636363636363635,6mc72,6mc72b,6mc72b0,6mc72b0u,6mc72b0uz,-212.3047210300429,7980.0
-11.91377804472319,-77.04055949311524,Comas,Lima,364.0,160.0,S/,2.0,3.0,4.0,20.0,1.0,204.0,2.275,6mchn,6mchnz,6mchnzh,6mchnzhv,6mchnzhv0,311.7665343915344,1532.967032967033
-12.1033978,-76.98021920000002,San Borja,Lima,798.0,492.0,S/,16.0,5.0,5.0,29.0,2.0,306.0,1.6219512195121952,6mc70,6mc70k,6mc70k8,6mc70k8s,6mc70k8sw,-99.8409090909091,6390.977443609024
-12.113726400000001,-77.00591379999999,Miraflores,Lima,319.0,290.0,USD,8.0,3.0,4.0,41.0,2.0,29.0,1.1,6mc5p,6mc5pd,6mc5pdy,6mc5pdy0,6mc5pdy02,-156.45104895104896,10862.06896551724
-12.0940785,-77.0026204,San Borja,Lima,321.0,320.0,S/,10.0,4.0,5.0,29.0,2.0,1.0,1.003125,6mc5p,6mc5py,6mc5py2,6mc5py26,6mc5py26u,420.51875,5791.9003115264795
-12.139570599999999,-76.9987313,Santiago de Surco,Lima,335.0,500.0,USD,17.0,4.0,4.0,22.0,4.0,-165.0,0.67,6mc4z,6mc4zy,6mc4zy5,6mc4zy51,6mc4zy51z,153.74436090225566,5223.880597014925
-12.1025699099,-77.009959819,San Borja,Lima,370.0,370.0,S/,12.0,4.0,5.0,29.0,3.0,0.0,1.0,6mc5p,6mc5ps,6mc5psg,6mc5psg1,6mc5psg13,-72.30472103004291,6283.616216216215
-12.09522615843477,-76.99608018255618,San Borja,Lima,400.0,317.0,S/,10.0,4.0,5.0,29.0,2.0,83.0,1.2618296529968454,6mc5p,6mc5py,6mc5pyj,6mc5pyjh,6mc5pyjhj,713.51875,6125.0
-12.0801649,-76.91970239999998,La Molina,Lima,550.0,450.0,USD,15.0,4.0,4.0,19.0,4.0,100.0,1.2222222222222223,6mc73,6mc738,6mc738u,6mc738ug,6mc738ugc,1605.7665343915344,5727.272727272727
-11.857722,-77.04244399999997,Carabayllo,Lima,112.0,38.0,S/,0.0,2.0,3.0,6.0,1.0,74.0,2.9473684210526314,6mchw,6mchwc,6mchwc7,6mchwc77,6mchwc77u,-394.2334656084656,1245.9910714285713
-12.090000999999999,-76.9969114,San Borja,Lima,417.0,417.0,S/,14.0,5.0,6.0,27.0,3.0,0.0,1.0,6mc5p,6mc5pz,6mc5pzh,6mc5pzhd,6mc5pzhd9,204.6115384615385,5294.484412470024
-12.12592634769235,-77.00511515863742,Miraflores,Lima,415.0,376.0,USD,12.0,3.0,4.0,35.0,3.0,39.0,1.1037234042553192,6mc5p,6mc5p8,6mc5p8w,6mc5p8w9,6mc5p8w96,-357.2334656084656,5903.614457831324
-12.0696912,-77.04627679999999,Jesús María,Lima,400.0,400.0,S/,14.0,4.0,4.0,51.0,2.0,0.0,1.0,6mc5q,6mc5qf,6mc5qfb,6mc5qfb8,6mc5qfb8g,507.54895104895104,8250.0
-12.08410216352,-76.91099592057502,La Molina,Lima,282.0,259.0,S/,6.0,3.0,4.0,17.0,2.0,23.0,1.0888030888030888,6mc73,6mc73b,6mc73b5,6mc73b5j,6mc73b5j5,120.39413680781757,5768.794326241135
-12.073022300000002,-76.96249399999998,La Molina,Lima,125.0,188.0,USD,3.0,3.0,4.0,23.0,2.0,-63.0,0.6648936170212766,6mc72,6mc72d,6mc72dj,6mc72djt,6mc72djte,-121.62318840579712,10080.0
-12.0814656,-76.9204771,La Molina,Lima,1650.0,836.0,USD,19.0,5.0,4.0,21.0,5.0,814.0,1.9736842105263157,6mc73,6mc738,6mc738s,6mc738sh,6mc738shq,-549.2549019607843,4666.666666666667
-12.115521974690658,-76.94084189815862,La Molina,Lima,160.0,154.0,USD,2.0,3.0,5.0,19.0,2.0,6.0,1.0389610389610389,6mc71,6mc714,6mc714m,6mc714mm,6mc714mmu,-378.2334656084656,4812.5
-12.0702633,-76.94778239999998,NoEspecifica,Lima,259.0,259.0,S/,6.0,3.0,4.0,17.0,2.0,0.0,1.0,6mc73,6mc734,6mc7348,6mc7348m,6mc7348md,-275.45104895104896,6621.621621621623
-12.089567500000001,-76.9236693,La Molina,Lima,333.0,303.0,S/,9.0,4.0,4.0,15.0,2.0,30.0,1.099009900990099,6mc71,6mc71x,6mc71x1,6mc71x1v,6mc71x1vh,-378.2334656084656,6540.540540540541
-12.022716099999998,-77.060243,San Martín de Porres,Lima,176.0,433.0,USD,15.0,6.0,8.0,14.0,1.0,-257.0,0.4064665127020785,6mc5w,6mc5w7,6mc5w7q,6mc5w7q6,6mc5w7q6w,29.714285714285722,5071.022727272727
-12.0663481,-77.02228219999998,La Victoria,Lima,46.0,46.0,S/,0.0,1.0,3.0,57.0,1.0,0.0,1.0,6mc5r,6mc5r7,6mc5r76,6mc5r76h,6mc5r76h6,381.7665343915344,5173.913043478261
