element_type,osmid,amenity,name,geometry
way,511827139,restaurant,Sirena,"POLYGON ((-77.03304540000001 -12.1755589, -77.03303390000001 -12.1756603, -77.0329574 -12.1756521, -77.03296880000001 -12.1755507, -77.03304540000001 -12.1755589))"
way,511846955,restaurant,Corralito,"POLYGON ((-77.00786890000001 -12.1851381, -77.00787080000001 -12.1851942, -77.0077615 -12.1851977, -77.0077596 -12.1851417, -77.00786890000001 -12.1851381))"
way,511851525,restaurant,La Casa de Adela,"POLYGON ((-77.0047155 -12.1459139, -77.0046663 -12.1459435, -77.0047355 -12.1460534, -77.0047848 -12.1460237, -77.0047723 -12.1460038, -77.0047155 -12.1459139))"
way,511851528,restaurant,Ibiza,"POLYGON ((-77.0049362 -12.1457766, -77.0048936 -12.1458028, -77.0049439 -12.145883, -77.0049899 -12.1459568, -77.0050341 -12.1459317, -77.0049362 -12.1457766))"
way,511851529,restaurant,Chifa Chen,"POLYGON ((-77.0050341 -12.1459317, -77.0050762 -12.1459063, -77.0049783 -12.1457512, -77.0049362 -12.1457766, -77.0050341 -12.1459317))"
way,511851530,restaurant,El Señorio Criollo,"POLYGON ((-77.0050945 -12.1456744, -77.0050277 -12.1457199, -77.0050815 -12.1458059, -77.0051031 -12.145793, -77.00514920000001 -12.145763, -77.0050945 -12.1456744))"
way,511851551,police,Centro de Observaión y Videovigilancia,"POLYGON ((-77.0024081 -12.1428027, -77.00244290000001 -12.1427804, -77.0024075 -12.1427274, -77.0023726 -12.1427497, -77.0024081 -12.1428027))"
way,512078744,restaurant,Restaurant Angelica,"POLYGON ((-76.8955687 -12.2727851, -76.8956577 -12.2728971, -76.8954868 -12.2730269, -76.8953977 -12.2729149, -76.8955687 -12.2727851))"
way,512081313,restaurant,El Rinconcito Tumbecino,"POLYGON ((-76.8509804 -12.2995147, -76.8509993 -12.2995556, -76.85081959999999 -12.2997163, -76.85075860000001 -12.2996511, -76.8507438 -12.2996191, -76.8509804 -12.2995147))"
way,512081315,restaurant,Bonsai,"POLYGON ((-76.8504325 -12.2997579, -76.85052020000001 -12.2998715, -76.8504372 -12.2999327, -76.85034949999999 -12.299819, -76.8504325 -12.2997579))"
way,512101712,parking,,"POLYGON ((-77.0214895 -12.1572684, -77.0213835 -12.1572205, -77.0214232 -12.1571368, -77.0215291 -12.1571847, -77.0214895 -12.1572684))"
way,512109165,restaurant,Pawndino,"POLYGON ((-77.0142843 -12.1894994, -77.0142182 -12.1895596, -77.01415609999999 -12.1894946, -77.014212 -12.1894436, -77.0142326 -12.1894452, -77.0142843 -12.1894994))"
way,512111014,restaurant,Pico de Oro Restaurant,"POLYGON ((-77.0205938 -12.1944796, -77.0205625 -12.1945108, -77.020535 -12.1945356, -77.02047709999999 -12.1944763, -77.02052209999999 -12.1944343, -77.0205452 -12.194431, -77.0205938 -12.1944796))"
way,512141527,restaurant,Sol y Mar,"POLYGON ((-76.8249464 -12.3283277, -76.82495179999999 -12.3284099, -76.82487380000001 -12.3284148, -76.8248684 -12.3283326, -76.8249464 -12.3283277))"
way,512144593,restaurant,Piazza,"POLYGON ((-76.8251923 -12.3305218, -76.8251496 -12.3306071, -76.82497410000001 -12.3305233, -76.82501689999999 -12.3304379, -76.8251923 -12.3305218))"
way,512144600,restaurant,El Buen Sabor,"POLYGON ((-76.82521079999999 -12.3336309, -76.8252124 -12.3337046, -76.825028 -12.3337084, -76.8250264 -12.3336347, -76.82521079999999 -12.3336309))"
way,512156974,marketplace,Mercado Santa Anita,"POLYGON ((-77.0157993 -12.1905513, -77.0155559 -12.190659, -77.0154611 -12.1905126, -77.0157102 -12.1903726, -77.0157993 -12.1905513))"
way,512156980,bank,Mibanco,"POLYGON ((-77.0197816 -12.1929405, -77.01981240000001 -12.1929995, -77.0198705 -12.1929705, -77.01983970000001 -12.1929115, -77.0197816 -12.1929405))"
way,512157313,restaurant,Punta Negra,"POLYGON ((-76.795581 -12.3644941, -76.7954416 -12.3647142, -76.7953086 -12.3646338, -76.79544799999999 -12.3644137, -76.795581 -12.3644941))"
way,512159881,restaurant,Pollo A La Brasa Chifa,"POLYGON ((-77.02286100000001 -12.1954025, -77.0227816 -12.1953639, -77.02281910000001 -12.1952904, -77.0228985 -12.195329, -77.02286100000001 -12.1954025))"
way,512160314,clinic,Puesto de Salud Nueva Caledonia,"POLYGON ((-77.0261735 -12.1970039, -77.02610850000001 -12.1969726, -77.0261545 -12.1968814, -77.0262195 -12.1969128, -77.0261735 -12.1970039))"
way,512166462,school,Institución Educativa Maria Reyna,"POLYGON ((-77.00914659999999 -12.1874601, -77.0089629 -12.1874952, -77.00893139999999 -12.1875419, -77.0089452 -12.1876109, -77.0091683 -12.1875683, -77.00914659999999 -12.1874601))"
way,512167913,restaurant,Pollos y Parillas,"POLYGON ((-77.0140145 -12.1892933, -77.01394980000001 -12.1893591, -77.0139057 -12.1893178, -77.01397040000001 -12.189252, -77.0140145 -12.1892933))"
way,512172116,restaurant,Bora Bora,"POLYGON ((-77.003671 -12.1839835, -77.0036051 -12.1839712, -77.0036303 -12.1838422, -77.00369619999999 -12.1838545, -77.003671 -12.1839835))"
way,512327099,restaurant,Matambrito,"POLYGON ((-76.82479120000001 -12.3343716, -76.82479189999999 -12.3344275, -76.824743 -12.3344281, -76.8247435 -12.3344683, -76.8247076 -12.3344688, -76.82470619999999 -12.3343727, -76.82479120000001 -12.3343716))"
way,512327100,restaurant,Aqua Marine,"POLYGON ((-76.8248079 -12.3348201, -76.82481 -12.3349025, -76.8246078 -12.3349093, -76.8246056 -12.3348749, -76.8246415 -12.3348253, -76.8248079 -12.3348201))"
way,512341984,restaurant,Pollos & Parrillas,"POLYGON ((-77.01340980000001 -12.1885108, -77.01333289999999 -12.1886273, -77.0132456 -12.1885723, -77.0133225 -12.1884557, -77.01340980000001 -12.1885108))"
way,512396953,restaurant,Haunca,"POLYGON ((-76.9703672 -12.1542824, -76.97029980000001 -12.154309, -76.97023249999999 -12.1541457, -76.9702999 -12.1541192, -76.9703672 -12.1542824))"
way,512406493,restaurant,Caldo de Gallina Chifa,"POLYGON ((-76.94282920000001 -12.2135699, -76.9427848 -12.213544, -76.9427477 -12.2136049, -76.942792 -12.2136308, -76.94282920000001 -12.2135699))"
way,512410393,restaurant,Polleria Chifa,"POLYGON ((-76.9491874 -12.2039706, -76.9490698 -12.2039066, -76.94904289999999 -12.2039539, -76.9491605 -12.2040179, -76.9491874 -12.2039706))"
way,512413235,clinic,Santa María,"POLYGON ((-76.95534069999999 -12.1315539, -76.95531099999999 -12.1314886, -76.9551326 -12.1315659, -76.9551623 -12.1316313, -76.95534069999999 -12.1315539))"
way,512413240,school,Jean Peagget,"POLYGON ((-76.9583628 -12.1349229, -76.9583176 -12.1348677, -76.9581788 -12.1349765, -76.958224 -12.1350317, -76.9583628 -12.1349229))"
way,512413267,marketplace,Plaza Lima Sur,"POLYGON ((-76.9676667 -12.1469464, -76.9678116 -12.1470723, -76.9678711 -12.1470068, -76.9677263 -12.1468809, -76.9676667 -12.1469464))"
way,512413275,marketplace,Galeria Comercial Nueva Generación,"POLYGON ((-76.9709639 -12.1491903, -76.9709282 -12.1490571, -76.9707284 -12.1491083, -76.970764 -12.1492414, -76.9709639 -12.1491903))"
way,512413289,marketplace,Pyme Plaza,"POLYGON ((-76.9720729 -12.1530927, -76.971914 -12.1531412, -76.97193540000001 -12.1532081, -76.97209429999999 -12.1531596, -76.9720729 -12.1530927))"
way,512415275,restaurant,Chicharroneria,"POLYGON ((-76.939121 -12.211101, -76.9390971 -12.2111393, -76.9390752 -12.2111522, -76.9389382 -12.211072, -76.9389733 -12.2110131, -76.939121 -12.211101))"
way,512632035,university,Colegio Ingenieria,"POLYGON ((-76.97070100000001 -12.1461794, -76.9707949 -12.1460778, -76.9707432 -12.1460322, -76.97064930000001 -12.1461338, -76.97070100000001 -12.1461794))"
way,512656585,clinic,Ecografias,"POLYGON ((-76.9351504 -12.210998, -76.9350086 -12.2109167, -76.93503990000001 -12.2108645, -76.9351817 -12.2109458, -76.9351504 -12.210998))"
way,512656598,restaurant,El Punto del Encuentro Cabon,"POLYGON ((-76.9350031 -12.2120181, -76.9349709 -12.2119997, -76.935053 -12.2118626, -76.93508509999999 -12.211881, -76.9350031 -12.2120181))"
way,512658799,restaurant,El Pollorojo,"POLYGON ((-76.9355267 -12.2123214, -76.93560050000001 -12.2123636, -76.9356429 -12.2122928, -76.935569 -12.2122506, -76.9355267 -12.2123214))"
way,512658800,restaurant,Sabor del Mar,"POLYGON ((-76.9361349 -12.2126682, -76.93620730000001 -12.2125454, -76.93626140000001 -12.2125759, -76.9361876 -12.2126991, -76.9361349 -12.2126682))"
way,512675810,restaurant,El Farolito de Surco,"POLYGON ((-77.0125403 -12.1506759, -77.01252599999999 -12.1506995, -77.0123372 -12.1507129, -77.0123208 -12.1506078, -77.0123954 -12.1506019, -77.0123943 -12.1505852, -77.0125118 -12.1505707, -77.0125403 -12.1506759))"
way,512677899,restaurant,Sol Marino,"POLYGON ((-76.9591817 -12.2097476, -76.9591179 -12.2098481, -76.9590615 -12.2098139, -76.9591254 -12.2097134, -76.9591817 -12.2097476))"
way,512677901,restaurant,Pan Chancho Jugos,"POLYGON ((-76.9570973 -12.2085039, -76.95705890000001 -12.2085675, -76.9569771 -12.2085204, -76.9570155 -12.2084567, -76.9570973 -12.2085039))"
way,512684699,restaurant,Guru Kebab & Curry,"POLYGON ((-76.9896832 -12.1281921, -76.9896431 -12.1281885, -76.98965 -12.1281297, -76.98959050000001 -12.128123, -76.98957590000001 -12.1282474, -76.9896765 -12.1282586, -76.9896832 -12.1281921))"
way,512690755,school,Colegio Max Uhle,"POLYGON ((-76.9676728 -12.2064288, -76.9674814 -12.2064667, -76.967431 -12.2062235, -76.9676224 -12.2061856, -76.9676728 -12.2064288))"
way,512921862,bank,Banco Financiero,"POLYGON ((-76.9973756 -12.1284576, -76.99745799999999 -12.1284615, -76.9974624 -12.1283733, -76.99738000000001 -12.1283693, -76.9973756 -12.1284576))"
way,512921865,restaurant,Chifa Nuevo Mundo,"POLYGON ((-76.9965589 -12.1283632, -76.99655850000001 -12.1283768, -76.99663750000001 -12.1283791, -76.9966421 -12.1282247, -76.9965632 -12.1282225, -76.9965627 -12.1282392, -76.9965589 -12.1283632))"
way,512921866,restaurant,Chifa Yi Yi,"POLYGON ((-76.9941388 -12.1281816, -76.9942629 -12.1281868, -76.9942708 -12.1280073, -76.9941467 -12.1280021, -76.9941388 -12.1281816))"
way,512921874,restaurant,SOHO Color,"POLYGON ((-76.9836368 -12.1289435, -76.9837206 -12.1289147, -76.9836334 -12.1286721, -76.9835496 -12.1287009, -76.9836368 -12.1289435))"
way,512954126,restaurant,Nathan,"POLYGON ((-76.9928701 -12.1136029, -76.9929472 -12.1134869, -76.99286909999999 -12.1134373, -76.99279199999999 -12.1135533, -76.9928701 -12.1136029))"
way,512954131,restaurant,Chifa,"POLYGON ((-76.9887075 -12.1194888, -76.98887379999999 -12.1195491, -76.98890280000001 -12.1194726, -76.9887365 -12.1194123, -76.9887075 -12.1194888))"
way,513137786,school,Institución Educativa 1282 Aymon La Cruz Lopez,"POLYGON ((-76.9231406 -12.0024206, -76.923002 -12.0021479, -76.92327779999999 -12.0020047, -76.9234857 -12.002392, -76.9231406 -12.0024206))"
way,513137787,marketplace,Mercado La Encalada,"POLYGON ((-76.92327779999999 -12.0020047, -76.9233772 -12.001954, -76.92360119999999 -12.002379, -76.9234857 -12.002392, -76.92327779999999 -12.0020047))"
way,513142964,school,Institución Educativa No. 1224,"POLYGON ((-76.9223349 -11.9965109, -76.9223781 -11.9963282, -76.9224131 -11.9963053, -76.9224248 -11.9962551, -76.9224014 -11.9962288, -76.92243879999999 -11.9960861, -76.9227762 -11.9961569, -76.92267 -11.9965863, -76.9223349 -11.9965109))"
way,513147895,school,Institución Educativa 20955-15,"POLYGON ((-76.92910740000001 -11.9838997, -76.9291077 -11.9837938, -76.9290752 -11.9837108, -76.9290725 -11.9832385, -76.92972159999999 -11.9831913, -76.92975920000001 -11.9832569, -76.9297941 -11.9833618, -76.92978599999999 -11.9835979, -76.9298048 -11.9837449, -76.9298611 -11.9838892, -76.92910740000001 -11.9838997))"
way,513147908,school,Institución Educativa Corazon De Jesus De Jicamarca,"POLYGON ((-76.93396749999999 -11.9816051, -76.9336247 -11.9820462, -76.9341397 -11.9824401, -76.93450319999999 -11.9819915, -76.93396749999999 -11.9816051))"
way,513169704,school,Institución Educativa 0027 San Antonio Jicamarca,"POLYGON ((-76.9423304 -11.9849468, -76.940943 -11.9840745, -76.9408943 -11.9841345, -76.9409014 -11.9841544, -76.94086179999999 -11.9842091, -76.94082520000001 -11.984214, -76.9401289 -11.9849602, -76.9410827 -11.9857564, -76.9423304 -11.9849468))"
way,513169741,clinic,Jicamarca,"POLYGON ((-76.9423415 -11.9807704, -76.9422491 -11.9810762, -76.9425688 -11.9811509, -76.9426149 -11.9809563, -76.9426469 -11.9809459, -76.942638 -11.9808486, -76.9423415 -11.9807704))"
way,513177362,marketplace,Mercado Metro,"POLYGON ((-76.94521159999999 -11.9843595, -76.94492529999999 -11.9847299, -76.9450655 -11.9848336, -76.9453518 -11.9844632, -76.94521159999999 -11.9843595))"
way,513177376,school,Institución Educativa 1277 Divino Salvador,"POLYGON ((-76.94888520000001 -11.9842144, -76.94862999999999 -11.9852056, -76.9487999 -11.9852869, -76.9487917 -11.9853041, -76.9495398 -11.9856566, -76.9494424 -11.9847236, -76.94888520000001 -11.9842144))"
way,513702886,restaurant,El Derby,"POLYGON ((-77.0068698 -12.1353146, -77.0069151 -12.1353959, -77.00684320000001 -12.135434, -77.006798 -12.1353529, -77.0068698 -12.1353146))"
way,513703208,restaurant,Chino Limon,"POLYGON ((-76.9542417 -12.1926437, -76.9541717 -12.1926036, -76.95420799999999 -12.1925432, -76.954278 -12.1925834, -76.9542417 -12.1926437))"
way,513730925,restaurant,Restaurant,"POLYGON ((-76.9581955 -12.1878902, -76.9582829 -12.187944, -76.9583052 -12.1879094, -76.9582178 -12.1878556, -76.9581955 -12.1878902))"
way,513730930,restaurant,Chin G,"POLYGON ((-76.9577591 -12.1890413, -76.9576813 -12.1891833, -76.9576082 -12.189145, -76.957686 -12.189003, -76.9577591 -12.1890413))"
way,513966226,clinic,Clinica,"POLYGON ((-76.956317 -12.1918404, -76.95629030000001 -12.191886, -76.9563572 -12.191923, -76.9563835 -12.1918757, -76.956317 -12.1918404))"
way,513976142,school,Institución Educativa Fe Y Alegria 58 Mary Ward,"POLYGON ((-76.9420009 -11.9694572, -76.9419338 -11.9693365, -76.9418855 -11.9693654, -76.94177019999999 -11.969124, -76.9419901 -11.9689901, -76.94174870000001 -11.9685756, -76.9423335 -11.9682738, -76.943004 -11.9679563, -76.9434224 -11.9687068, -76.9434198 -11.9687697, -76.9420009 -11.9694572))"
way,513976154,school,Institución Educativa Sacerdote Jesuita Romeo,"POLYGON ((-76.94364880000001 -11.9783607, -76.9434428 -11.9784594, -76.9436515 -11.9788764, -76.94385749999999 -11.9787777, -76.94364880000001 -11.9783607))"
way,513976156,marketplace,Mercado Virgen Natividad,"POLYGON ((-76.9415822 -11.9802873, -76.9412602 -11.9802021, -76.94124789999999 -11.9801577, -76.9416777 -11.9799693, -76.94169770000001 -11.9800386, -76.9416615 -11.9800981, -76.9416207 -11.9801818, -76.9415822 -11.9802873))"
way,513976158,marketplace,Mercado Julio C. Tello,"POLYGON ((-76.9466972 -11.9822062, -76.9468256 -11.9820542, -76.9470543 -11.9821213, -76.94719069999999 -11.9822298, -76.9470127 -11.982446, -76.9466972 -11.9822062))"
way,513978215,police,Comisaría PNP San Antonio Jicamarca,"POLYGON ((-76.96160570000001 -11.9250379, -76.9619409 -11.9255118, -76.96138569999999 -11.9259273, -76.96132849999999 -11.9258474, -76.9613308 -11.925812, -76.9613051 -11.9257766, -76.9612771 -11.9257766, -76.9612164 -11.9256909, -76.96126080000001 -11.9256395, -76.961339 -11.9255207, -76.9613775 -11.9253985, -76.9614055 -11.9252031, -76.96160570000001 -11.9250379))"
way,513983866,school,Institución Educativa 20955-2 Naciones Unidas,"POLYGON ((-76.91050799999999 -11.9789846, -76.9103887 -11.979377, -76.9112315 -11.9796222, -76.91135079999999 -11.9792297, -76.91050799999999 -11.9789846))"
way,513983868,marketplace,Mercado,"POLYGON ((-76.9138274 -11.9809493, -76.91370430000001 -11.9812907, -76.9140807 -11.9814207, -76.9142039 -11.9810793, -76.9138274 -11.9809493))"
way,513983869,school,Institución Educativa No. 1267,"POLYGON ((-76.91541170000001 -11.9814623, -76.91424240000001 -11.981032, -76.91409760000001 -11.9814389, -76.9152484 -11.9818774, -76.91531000000001 -11.9817101, -76.9152977 -11.9816845, -76.91531620000001 -11.9816378, -76.9153424 -11.9816333, -76.91541170000001 -11.9814623))"
way,513990846,school,Institución Educativa Solidaridad,"POLYGON ((-76.9480853 -12.0162166, -76.9477536 -12.0162177, -76.947756 -12.0169141, -76.9480418 -12.0169132, -76.94804019999999 -12.016446, -76.9480861 -12.0164459, -76.9480853 -12.0162166))"
way,513990850,clinic,Santa Maria de Huachipa,"POLYGON ((-76.94810289999999 -12.0169232, -76.94774510000001 -12.0169222, -76.9477492 -12.0173397, -76.94797389999999 -12.0173418, -76.94800360000001 -12.0173239, -76.9480496 -12.0173219, -76.9480501 -12.0173438, -76.948108 -12.0173447, -76.94810289999999 -12.0169232))"
way,514010218,restaurant,Chifa Spaner 2 Peces,"POLYGON ((-76.9822212 -12.1932395, -76.9823428 -12.1933704, -76.9823803 -12.1933371, -76.9822587 -12.1932062, -76.9822212 -12.1932395))"
way,514043979,school,Institución Educativa 0088 Nuestra Señora del Carmen,"POLYGON ((-76.9672498 -12.0186955, -76.96734379999999 -12.0184695, -76.9673299 -12.0184438, -76.9673422 -12.0184092, -76.96737 -12.0184092, -76.9674562 -12.0182118, -76.96803389999999 -12.0186638, -76.96790609999999 -12.0189607, -76.9672498 -12.0186955))"
way,514292160,marketplace,Mercado Comerciantes de Villa,"POLYGON ((-76.9984144 -12.184876, -76.9982311 -12.1848594, -76.9982049 -12.1849302, -76.9981556 -12.1849106, -76.9980293 -12.1851998, -76.9981696 -12.1853842, -76.998183 -12.1853718, -76.9984003 -12.1855522, -76.99840949999999 -12.1855403, -76.9984144 -12.184876))"
way,514292172,marketplace,Mercado Buenos Aires de Villa,"POLYGON ((-77.0001255 -12.1864503, -77.0000063 -12.1860655, -76.99996779999999 -12.1860826, -76.9998148 -12.1862435, -76.99967239999999 -12.1864512, -76.99963270000001 -12.1865482, -76.9996129 -12.1866578, -76.9997027 -12.1866783, -76.99990940000001 -12.1866886, -77.00011309999999 -12.1866533, -77.0000512 -12.1864749, -77.0001255 -12.1864503))"
way,514292173,marketplace,Mercado Los Angeles de La Campiña,"POLYGON ((-76.9978272 -12.1830731, -76.9976166 -12.1831976, -76.9977122 -12.1837062, -76.99773690000001 -12.1837252, -76.99801119999999 -12.1836577, -76.9981068 -12.1835868, -76.9981192 -12.1835539, -76.9980063 -12.183368, -76.9978272 -12.1830731))"
way,514292174,marketplace,Mercado Super Plaza,"POLYGON ((-76.9981513 -12.183608, -76.9980063 -12.183368, -76.99847250000001 -12.1829721, -76.99870009999999 -12.1832523, -76.9986056 -12.1833318, -76.9984755 -12.1834301, -76.9983546 -12.1835176, -76.9982346 -12.1835752, -76.9981513 -12.183608))"
way,514298926,restaurant,Vista Alegre,"POLYGON ((-76.9933011 -12.1132336, -76.9932247 -12.1133635, -76.993235 -12.1133693, -76.99321380000001 -12.1134053, -76.99317449999999 -12.1133831, -76.9931807 -12.1133726, -76.9931249 -12.1133412, -76.9931053 -12.1133746, -76.9930713 -12.1133557, -76.9930926 -12.1133192, -76.9930641 -12.1133032, -76.9931484 -12.113159, -76.9931717 -12.113172, -76.9931766 -12.1131636, -76.9933011 -12.1132336))"
way,514314001,bank,Mibanco,"POLYGON ((-76.9617305 -12.1928336, -76.96178159999999 -12.1928411, -76.9617612 -12.1929733, -76.9617101 -12.1929658, -76.9617305 -12.1928336))"
way,515281258,restaurant,,"POLYGON ((-77.02839729999999 -12.1268042, -77.02839659999999 -12.1268374, -77.0284276 -12.126838, -77.0284257 -12.1269356, -77.0284496 -12.126936, -77.02844880000001 -12.126977, -77.0283527 -12.1269752, -77.0283537 -12.1269214, -77.0283252 -12.1269209, -77.0283275 -12.1268029, -77.02839729999999 -12.1268042))"
